CustomerID,Recency,Frequency,Monetary,AverageOrderValue,CustomerValue
15266.0,338,1,119.3,119.3,119.3
15267.0,22,5,1717.36,343.472,1717.36
15269.0,23,1,408.8,408.8,408.8
15270.0,15,7,2379.49,339.9271428571428,2379.49
15271.0,7,15,2507.07,167.138,2507.07
15272.0,57,2,721.94,360.97,721.94
15274.0,4,2,716.57,358.285,716.57
15275.0,37,1,615.14,615.14,615.14
15276.0,66,1,135.31,135.31,135.31
15277.0,46,1,255.89999999999998,255.89999999999998,255.89999999999998
15279.0,354,1,290.51,290.51,290.51
15280.0,172,1,113.12,113.12,113.12
15281.0,58,9,2332.15,259.1277777777778,2332.15
15286.0,49,1,240.55,240.55,240.55
15287.0,22,2,486.69,243.345,486.69
15288.0,43,5,2306.52,461.304,2306.52
15289.0,29,3,939.78,313.26,939.78
15290.0,4,18,7943.22,441.29,7943.22
15291.0,25,15,4668.3,311.22,4668.3
15292.0,201,1,180.94,180.94,180.94
15296.0,50,6,3672.86,612.1433333333333,3672.8599999999997
15297.0,10,3,641.94,213.98000000000002,641.94
15298.0,2,12,4799.9,399.9916666666666,4799.9
15299.0,67,7,4507.01,643.8585714285715,4507.01
15300.0,64,1,496.44,496.44,496.44
15301.0,50,12,5070.35,422.5291666666667,5070.35
15303.0,290,1,574.02,574.02,574.02
15304.0,60,8,694.4,86.8,694.4
15306.0,64,3,1174.3500000000001,391.45000000000005,1174.3500000000001
15307.0,95,1,205.3,205.3,205.3
15308.0,274,1,310.47,310.47,310.47
15311.0,0,91,60767.9,667.7791208791209,60767.9
15312.0,75,4,924.85,231.2125,924.85
15313.0,110,1,52.0,52.0,52.0
15314.0,199,1,327.97,327.97,327.97
15315.0,64,2,570.5,285.25,570.5
15316.0,326,1,165.0,165.0,165.0
15318.0,3,1,312.62,312.62,312.62
15319.0,283,1,204.5,204.5,204.5
15320.0,44,1,267.13,267.13,267.13
15321.0,70,3,2748.31,916.1033333333334,2748.31
15322.0,85,1,679.68,679.68,679.68
15325.0,103,1,162.29,162.29,162.29
15326.0,333,1,311.71,311.71,311.71
15327.0,52,1,208.75,208.75,208.75
15329.0,39,3,1049.7,349.90000000000003,1049.7
15330.0,32,2,714.9599999999999,357.47999999999996,714.9599999999999
15332.0,366,4,1661.06,415.265,1661.06
15333.0,208,1,1028.56,1028.56,1028.56
15334.0,156,3,351.67,117.22333333333334,351.67
15335.0,53,1,173.97,173.97,173.97
15339.0,66,2,574.07,287.035,574.07
15341.0,80,1,2020.52,2020.52,2020.52
15342.0,129,1,406.09000000000003,406.09000000000003,406.09000000000003
15343.0,87,1,364.5,364.5,364.5
15344.0,0,3,563.94,187.98000000000002,563.94
15345.0,45,1,393.54,393.54,393.54
15346.0,332,1,252.42000000000002,252.42000000000002,252.42000000000002
15347.0,366,1,201.60000000000002,201.60000000000002,201.60000000000002
15348.0,72,1,158.04,158.04,158.04
15349.0,158,2,473.81,236.905,473.81
15350.0,373,1,115.65,115.65,115.65
15351.0,12,7,1960.11,280.0157142857143,1960.1100000000001
15353.0,254,2,777.02,388.51,777.02
15355.0,29,2,277.05,138.525,277.05
15356.0,31,10,2766.5,276.65,2766.5
15358.0,4,22,8347.2,379.41818181818184,8347.2
15360.0,39,1,427.93,427.93,427.93
15361.0,361,1,418.92,418.92,418.92
15363.0,372,1,326.0,326.0,326.0
15364.0,95,2,913.19,456.595,913.19
15365.0,25,7,2314.32,330.6171428571429,2314.32
15366.0,75,2,602.51,301.255,602.51
15367.0,57,4,1877.5900000000001,469.39750000000004,1877.5900000000001
15368.0,21,1,446.94000000000005,446.94000000000005,446.94000000000005
15370.0,40,7,2386.05,340.86428571428576,2386.05
15372.0,137,1,2007.4,2007.4,2007.4
15373.0,8,12,2415.91,201.32583333333332,2415.91
15374.0,128,1,168.0,168.0,168.0
15376.0,40,3,1233.3600000000001,411.12000000000006,1233.3600000000001
15379.0,169,7,3703.29,529.0414285714286,3703.29
15380.0,8,5,1690.26,338.052,1690.2600000000002
15381.0,213,2,596.85,298.425,596.85
15382.0,14,6,5955.71,992.6183333333333,5955.71
15384.0,169,2,642.41,321.205,642.41
15385.0,40,1,316.88,316.88,316.88
15386.0,186,1,394.14,394.14,394.14
15388.0,270,1,140.54,140.54,140.54
15389.0,172,1,500.0,500.0,500.0
15392.0,4,4,1535.53,383.8825,1535.53
15393.0,16,2,231.86,115.93,231.86
15394.0,9,4,2183.54,545.885,2183.54
15395.0,325,1,107.45,107.45,107.45
15396.0,112,1,288.18,288.18,288.18
15397.0,289,1,94.0,94.0,94.0
15398.0,16,2,1345.53,672.765,1345.53
15399.0,1,3,815.77,271.92333333333335,815.77
15400.0,92,5,716.2,143.24,716.2
15402.0,148,2,626.77,313.385,626.77
15405.0,189,1,349.1,349.1,349.1
15406.0,31,2,510.71000000000004,255.35500000000002,510.71000000000004
15407.0,33,4,1056.44,264.11,1056.44
15408.0,264,1,267.18,267.18,267.18
15410.0,84,8,3450.84,431.355,3450.84
15411.0,26,4,1358.88,339.72,1358.88
15412.0,171,1,190.53,190.53,190.53
15414.0,9,3,774.9000000000001,258.3,774.9000000000001
15415.0,313,1,572.8100000000001,572.8100000000001,572.8100000000001
15416.0,64,4,3984.32,996.08,3984.32
15417.0,85,1,508.8,508.8,508.8
15419.0,24,1,135.86,135.86,135.86
15421.0,58,4,950.36,237.59,950.36
15422.0,323,2,97.7,48.85,97.7
15423.0,38,1,43.5,43.5,43.5
15424.0,254,2,383.34,191.67,383.34
15426.0,19,5,1447.39,289.478,1447.39
15427.0,33,3,1483.14,494.38000000000005,1483.14
15428.0,15,1,93.78,93.78,93.78
15429.0,26,2,397.35,198.675,397.35
15432.0,23,1,171.19000000000003,171.19000000000003,171.19000000000003
15433.0,213,2,533.3,266.65,533.3
15434.0,8,5,1041.48,208.296,1041.48
15435.0,22,1,149.29,149.29,149.29
15436.0,12,3,1122.53,374.1766666666667,1122.53
15437.0,262,1,200.16,200.16,200.16
15438.0,131,1,156.57999999999998,156.57999999999998,156.57999999999998
15440.0,54,3,383.68,127.89333333333333,383.68
15442.0,248,1,594.0,594.0,594.0
15443.0,1,7,3236.91,462.4157142857143,3236.91
15444.0,9,2,1418.26,709.13,1418.26
15445.0,264,1,113.5,113.5,113.5
15447.0,330,1,155.17000000000002,155.17000000000002,155.17000000000002
15448.0,312,1,494.64,494.64,494.64
15449.0,26,3,974.52,324.84,974.52
15450.0,30,1,429.84,429.84,429.84
15452.0,29,3,538.73,179.57666666666668,538.73
15453.0,1,7,1388.37,198.3385714285714,1388.37
15454.0,362,1,179.1,179.1,179.1
15456.0,283,3,447.22,149.07333333333335,447.22
15457.0,262,1,237.07,237.07,237.07
15458.0,25,1,161.64,161.64,161.64
15460.0,354,1,216.76,216.76,216.76
15462.0,94,3,234.6,78.2,234.60000000000002
15463.0,29,1,126.14,126.14,126.14
15464.0,338,1,1048.85,1048.85,1048.85
15465.0,19,18,7354.62,408.59,7354.62
15466.0,85,1,334.53,334.53,334.53
15467.0,9,3,524.88,174.96,524.88
15468.0,51,2,467.51,233.755,467.51
15469.0,50,2,538.55,269.275,538.55
15471.0,2,1,469.48,469.48,469.48
15472.0,113,1,371.56,371.56,371.56
15473.0,14,7,1771.2,253.02857142857144,1771.2
15475.0,77,1,454.11,454.11,454.11
15478.0,40,2,1441.42,720.71,1441.42
15480.0,116,1,905.5,905.5,905.5
15482.0,15,12,11054.96,921.2466666666666,11054.96
15483.0,161,4,233.81,58.4525,233.81
15484.0,1,4,3594.31,898.5775,3594.31
15485.0,30,3,2575.0,858.3333333333334,2575.0
15488.0,92,1,91.32000000000001,91.32000000000001,91.32000000000001
15489.0,22,3,1134.28,378.0933333333333,1134.28
15491.0,95,6,3100.09,516.6816666666667,3100.09
15492.0,28,2,659.46,329.73,659.46
15493.0,32,5,2001.8,400.36,2001.8000000000002
15494.0,21,2,1299.23,649.615,1299.23
15497.0,17,2,1262.2,631.1,1262.2
15498.0,2,27,13316.4,493.2,13316.4
15500.0,8,4,1131.56,282.89,1131.56
15502.0,15,12,10384.93,865.4108333333334,10384.93
15503.0,362,1,147.09,147.09,147.09
15504.0,81,1,52.83,52.83,52.83
15505.0,52,5,3610.96,722.192,3610.96
15506.0,22,3,979.26,326.42,979.26
15507.0,171,1,492.36,492.36,492.36
15508.0,189,6,1000.27,166.71166666666667,1000.27
15510.0,330,1,250.0,250.0,250.0
15511.0,11,5,909.23,181.846,909.23
15512.0,155,2,121.0,60.5,121.0
15513.0,33,19,14758.22,776.7484210526316,14758.22
15514.0,12,11,4139.46,376.31454545454545,4139.46
15516.0,44,3,62.43,20.81,62.42999999999999
15517.0,233,1,267.03,267.03,267.03
15518.0,64,8,1942.45,242.80625,1942.45
15520.0,1,1,343.5,343.5,343.5
15521.0,40,8,3000.2,375.025,3000.2
15522.0,32,2,398.84,199.42,398.84
15523.0,84,1,412.01000000000005,412.01000000000005,412.01000000000005
15524.0,24,1,440.0,440.0,440.0
15525.0,2,3,825.92,275.3066666666667,825.9200000000001
15526.0,33,2,148.44,74.22,148.44
15527.0,18,8,2429.78,303.7225,2429.78
15528.0,254,1,229.33,229.33,229.33
15529.0,22,11,3995.23,363.20272727272726,3995.23
15530.0,21,4,1502.3500000000001,375.58750000000003,1502.3500000000001
15531.0,8,2,2007.44,1003.72,2007.44
15532.0,25,4,1580.93,395.2325,1580.93
15533.0,19,3,807.57,269.19,807.5699999999999
15535.0,173,4,536.4,134.1,536.4
15537.0,163,1,110.92,110.92,110.92
15539.0,7,1,538.46,538.46,538.46
15540.0,11,1,213.3,213.3,213.3
15541.0,114,1,85.13000000000001,85.13000000000001,85.13000000000001
15543.0,288,1,127.86,127.86,127.86
15544.0,9,9,3546.71,394.0788888888889,3546.71
15545.0,54,2,292.71999999999997,146.35999999999999,292.71999999999997
15547.0,7,14,4954.84,353.9171428571429,4954.84
15549.0,77,3,1693.26,564.42,1693.2599999999998
15550.0,4,4,575.63,143.9075,575.63
15551.0,36,1,436.06,436.06,436.06
15552.0,217,1,90.12,90.12,90.12
15553.0,60,1,437.23,437.23,437.23
15554.0,277,1,217.2,217.2,217.2
15555.0,12,16,4805.17,300.323125,4805.17
15556.0,24,1,279.77,279.77,279.77
15557.0,28,1,473.65000000000003,473.65000000000003,473.65000000000003
15561.0,11,4,800.5899999999999,200.14749999999998,800.5899999999999
15562.0,351,1,134.55,134.55,134.55
15563.0,22,4,1400.44,350.11,1400.44
15565.0,50,2,173.16000000000003,86.58000000000001,173.16000000000003
15567.0,18,1,186.01,186.01,186.01
15568.0,2,3,758.29,252.76333333333332,758.29
15569.0,103,5,1375.71,275.142,1375.71
15570.0,7,12,4165.52,347.1266666666667,4165.52
15571.0,11,4,650.4300000000001,162.60750000000002,650.4300000000001
15572.0,4,7,2552.86,364.69428571428574,2552.86
15573.0,31,2,607.45,303.725,607.45
15574.0,177,4,702.25,175.5625,702.25
15576.0,37,1,940.67,940.67,940.67
15577.0,151,3,258.88,86.29333333333334,258.88
15578.0,162,1,127.1,127.1,127.1
15579.0,68,2,348.6,174.3,348.6
15581.0,120,13,3679.9700000000003,283.0746153846154,3679.9700000000003
15582.0,24,3,682.9100000000001,227.63666666666668,682.9100000000001
15584.0,23,4,725.11,181.2775,725.11
15585.0,176,1,455.3,455.3,455.3
15587.0,50,4,913.68,228.42,913.68
15589.0,255,3,478.53,159.51,478.53
15592.0,46,1,388.58,388.58,388.58
15593.0,70,1,199.8,199.8,199.8
15594.0,15,5,1771.78,354.356,1771.78
15596.0,100,5,1406.59,281.318,1406.59
15597.0,35,1,324.57,324.57,324.57
15598.0,53,1,240.68,240.68,240.68
15599.0,26,2,761.74,380.87,761.74
15601.0,11,14,6776.56,484.04,6776.56
15602.0,8,9,1297.8700000000001,144.20777777777778,1297.87
15603.0,78,1,48.480000000000004,48.480000000000004,48.480000000000004
15604.0,52,1,216.39000000000001,216.39000000000001,216.39000000000001
15605.0,36,5,1198.23,239.64600000000002,1198.23
15606.0,61,9,2920.16,324.4622222222222,2920.16
15607.0,336,1,104.76,104.76,104.76
15608.0,28,4,1093.68,273.42,1093.68
15609.0,184,1,298.48,298.48,298.48
15610.0,51,1,112.46000000000001,112.46000000000001,112.46000000000001
15611.0,9,13,1591.45,122.41923076923078,1591.45
15612.0,36,2,195.15,97.575,195.15
15615.0,10,23,10399.74,452.1626086956522,10399.74
15618.0,32,4,776.851,194.21275,776.851
15619.0,10,1,336.4,336.4,336.4
15620.0,56,3,1553.18,517.7266666666667,1553.18
15621.0,4,4,1293.03,323.2575,1293.03
15622.0,43,9,3709.56,412.17333333333335,3709.56
15623.0,141,1,301.03000000000003,301.03000000000003,301.03000000000003
15624.0,116,4,588.13,147.0325,588.13
15625.0,103,4,1534.26,383.565,1534.26
15626.0,74,2,675.8,337.9,675.8
15628.0,4,9,2870.2400000000002,318.91555555555556,2870.24
15630.0,45,2,1186.35,593.175,1186.35
15632.0,15,8,3285.31,410.66375,3285.31
15634.0,17,1,243.55,243.55,243.55
15636.0,89,2,724.76,362.38,724.76
15637.0,52,1,223.36,223.36,223.36
15639.0,134,1,425.32,425.32,425.32
15640.0,4,15,12515.66,834.3773333333334,12515.66
15641.0,105,4,1887.2,471.8,1887.2
15643.0,191,3,664.0,221.33333333333334,664.0
15644.0,166,4,813.0,203.25,813.0
15645.0,18,1,612.01,612.01,612.01
15646.0,157,3,447.64000000000004,149.21333333333334,447.64
15648.0,204,2,657.35,328.675,657.35
15649.0,336,2,816.0,408.0,816.0
15651.0,36,3,646.3,215.4333333333333,646.3
15652.0,91,1,337.74,337.74,337.74
15653.0,92,2,877.44,438.72,877.44
15654.0,9,2,922.53,461.265,922.53
15655.0,243,1,560.6700000000001,560.6700000000001,560.6700000000001
15656.0,45,4,748.5,187.125,748.5
15657.0,22,1,30.0,30.0,30.0
15658.0,190,5,1024.1000000000001,204.82000000000002,1024.1000000000001
15659.0,43,1,306.45,306.45,306.45
15660.0,25,9,1600.86,177.87333333333333,1600.8600000000001
15661.0,317,2,309.8,154.9,309.8
15663.0,106,1,138.14,138.14,138.14
15664.0,50,1,386.43,386.43,386.43
15665.0,168,2,2242.01,1121.005,2242.01
15667.0,39,1,301.32000000000005,301.32000000000005,301.32000000000005
15668.0,217,1,76.32000000000001,76.32000000000001,76.32000000000001
15669.0,40,4,684.34,171.085,684.34
15670.0,296,1,173.05,173.05,173.05
15671.0,18,7,2657.13,379.59000000000003,2657.13
15673.0,88,4,2881.02,720.255,2881.02
15674.0,73,5,2446.6,489.32,2446.6
15675.0,81,3,323.69,107.89666666666666,323.69
15676.0,18,3,3435.76,1145.2533333333333,3435.76
15677.0,49,1,657.23,657.23,657.23
15678.0,52,1,352.7,352.7,352.7
15679.0,24,4,781.28,195.32,781.28
15680.0,9,3,1333.68,444.56,1333.68
15681.0,25,5,1426.16,285.232,1426.16
15683.0,117,1,193.75,193.75,193.75
15687.0,8,9,2993.1,332.56666666666666,2993.1
15689.0,119,2,254.1,127.05,254.1
15690.0,4,2,239.76,119.88,239.76
15691.0,252,1,136.8,136.8,136.8
15692.0,28,1,191.04,191.04,191.04
15694.0,0,14,6479.4,462.8142857142857,6479.4
15695.0,266,2,409.98,204.99,409.98
15696.0,33,8,2736.46,342.0575,2736.46
15699.0,17,1,309.65,309.65,309.65
15700.0,172,2,696.68,348.34,696.68
15701.0,2,4,1542.14,385.535,1542.14
15703.0,264,1,211.5,211.5,211.5
15704.0,140,4,2293.62,573.405,2293.62
15705.0,201,1,143.1,143.1,143.1
15706.0,63,4,1060.56,265.14,1060.56
15707.0,35,4,945.58,236.395,945.58
15708.0,40,7,3364.2400000000002,480.6057142857143,3364.2400000000002
15709.0,283,1,133.25,133.25,133.25
15712.0,9,5,1072.3600000000001,214.47200000000004,1072.3600000000001
15713.0,143,2,356.7,178.35,356.7
15714.0,11,2,330.88,165.44,330.88
15716.0,145,4,1118.81,279.7025,1118.81
15717.0,234,1,150.3,150.3,150.3
15719.0,32,13,5045.61,388.1238461538461,5045.61
15720.0,24,1,598.73,598.73,598.73
15721.0,11,1,507.08000000000004,507.08000000000004,507.08000000000004
15722.0,35,5,2222.56,444.512,2222.56
15723.0,364,1,203.10000000000002,203.10000000000002,203.10000000000002
15724.0,201,2,218.25,109.125,218.25
15725.0,15,1,415.25,415.25,415.25
15727.0,16,7,5178.96,739.8514285714285,5178.96
15729.0,212,1,85.0,85.0,85.0
15730.0,65,3,1120.88,373.6266666666667,1120.88
15732.0,212,2,294.12,147.06,294.12
15733.0,282,1,162.3,162.3,162.3
15734.0,114,2,1339.45,669.725,1339.45
15737.0,14,8,1205.1200000000001,150.64000000000001,1205.1200000000001
15738.0,18,16,4812.42,300.77625,4812.42
15739.0,66,1,449.12,449.12,449.12
15740.0,49,1,154.88,154.88,154.88
15743.0,16,4,784.46,196.115,784.46
15744.0,77,1,34.8,34.8,34.8
15745.0,19,4,1094.5900000000001,273.64750000000004,1094.5900000000001
15746.0,134,1,196.88,196.88,196.88
15747.0,12,3,974.04,324.68,974.04
15748.0,40,1,149.31,149.31,149.31
15749.0,235,3,44534.3,14844.766666666668,44534.3
15750.0,2,8,2465.48,308.185,2465.48
15752.0,39,7,2637.38,376.7685714285714,2637.38
15753.0,304,1,79.2,79.2,79.2
15754.0,51,3,458.57,152.85666666666665,458.56999999999994
15755.0,10,6,2364.25,394.0416666666667,2364.25
15756.0,61,4,532.96,133.24,532.96
15757.0,65,2,714.42,357.21,714.42
15758.0,24,1,205.25,205.25,205.25
15759.0,218,3,253.04000000000002,84.34666666666668,253.04000000000002
15762.0,65,2,583.75,291.875,583.75
15763.0,31,2,1086.92,543.46,1086.92
15764.0,88,6,3279.9700000000003,546.6616666666667,3279.9700000000003
15766.0,64,1,315.06,315.06,315.06
15768.0,115,3,621.83,207.27666666666667,621.83
15769.0,7,26,56252.72,2163.566153846154,56252.72000000001
15773.0,5,1,635.6800000000001,635.6800000000001,635.6800000000001
15774.0,68,1,270.8,270.8,270.8
15775.0,245,1,104.9,104.9,104.9
15776.0,133,1,241.62,241.62,241.62
15777.0,241,4,1047.1100000000001,261.77750000000003,1047.1100000000001
15780.0,183,3,475.28000000000003,158.42666666666668,475.28000000000003
15781.0,25,3,345.46000000000004,115.15333333333335,345.46000000000004
15782.0,9,3,2614.74,871.5799999999999,2614.74
15783.0,10,1,246.3,246.3,246.3
15785.0,32,5,2328.9700000000003,465.79400000000004,2328.9700000000003
15786.0,46,3,4932.2,1644.0666666666666,4932.2
15787.0,26,3,948.05,316.01666666666665,948.05
15789.0,358,1,351.3,351.3,351.3
15790.0,10,1,220.85,220.85,220.85
15791.0,43,2,1612.69,806.345,1612.69
15793.0,14,3,965.61,321.87,965.61
15795.0,149,1,610.01,610.01,610.01
15796.0,1,8,2711.56,338.945,2711.56
15797.0,113,4,2207.4,551.85,2207.4
15799.0,75,3,884.14,294.7133333333333,884.1399999999999
15800.0,107,2,699.08,349.54,699.08
15801.0,46,3,1063.95,354.65000000000003,1063.95
15802.0,142,1,451.42,451.42,451.42
15803.0,51,1,415.82000000000005,415.82000000000005,415.82000000000005
15804.0,0,13,4206.39,323.5684615384616,4206.39
15805.0,23,17,5528.4800000000005,325.204705882353,5528.4800000000005
15806.0,46,3,784.58,261.5266666666667,784.5800000000002
15807.0,50,3,903.9,301.3,903.9000000000001
15808.0,306,4,3734.9700000000003,933.7425000000001,3734.9700000000003
15809.0,36,5,515.77,103.154,515.77
15810.0,78,4,1391.98,347.995,1391.98
15811.0,22,6,2218.62,369.77,2218.62
15812.0,107,5,1801.14,360.228,1801.14
15813.0,207,2,1303.9099999999999,651.9549999999999,1303.9099999999999
15814.0,16,4,1945.3300000000002,486.33250000000004,1945.3300000000002
15815.0,63,5,2100.6,420.12,2100.6
15819.0,49,4,1905.45,476.3625,1905.45
15820.0,319,1,206.98,206.98,206.98
15821.0,44,2,570.96,285.48,570.96
15822.0,3,2,885.47,442.735,885.47
15823.0,372,1,15.0,15.0,15.0
15825.0,172,1,532.94,532.94,532.94
15826.0,56,3,1654.31,551.4366666666666,1654.31
15827.0,73,14,1836.09,131.1492857142857,1836.0899999999997
15829.0,99,2,636.14,318.07,636.14
15830.0,37,1,576.0,576.0,576.0
15831.0,58,3,801.76,267.25333333333333,801.76
15832.0,254,1,836.79,836.79,836.79
15834.0,70,4,2233.75,558.4375,2233.75
15835.0,44,4,954.09,238.5225,954.09
15836.0,50,1,137.37,137.37,137.37
15837.0,64,1,391.98,391.98,391.98
15838.0,11,19,33643.08,1770.6884210526316,33643.08
15839.0,33,3,1048.49,349.49666666666667,1048.49
15840.0,58,2,355.56,177.78,355.56
15841.0,72,4,1224.06,306.015,1224.06
15843.0,303,1,118.95,118.95,118.95
15844.0,46,1,130.73999999999998,130.73999999999998,130.73999999999998
15845.0,17,8,3711.77,463.97125,3711.77
15847.0,38,2,389.27,194.635,389.27
15850.0,19,2,238.85,119.425,238.85
15852.0,186,2,160.71,80.355,160.71
15853.0,51,1,110.8,110.8,110.8
15854.0,4,12,2974.65,247.88750000000002,2974.65
15855.0,136,5,712.24,142.448,712.24
15856.0,4,27,16387.57,606.947037037037,16387.57
15857.0,18,1,297.0,297.0,297.0
15858.0,15,5,1438.85,287.77,1438.85
15860.0,40,8,977.21,122.15125,977.21
15861.0,12,8,3165.36,395.67,3165.36
15862.0,8,4,832.88,208.22,832.88
15863.0,25,2,68.84,34.42,68.84
15864.0,22,6,1936.32,322.71999999999997,1936.3199999999997
15865.0,40,3,895.13,298.37666666666667,895.13
15866.0,101,1,230.53,230.53,230.53
15867.0,5,15,3812.64,254.176,3812.64
15869.0,277,2,149.64,74.82,149.64
15870.0,32,1,354.09000000000003,354.09000000000003,354.09000000000003
15872.0,14,2,360.93,180.465,360.93
15874.0,63,7,4405.88,629.4114285714286,4405.88
15877.0,1,2,493.28,246.64,493.28
15880.0,369,1,343.28,343.28,343.28
15881.0,312,5,501.39,100.27799999999999,501.39
15882.0,198,4,516.36,129.09,516.36
15883.0,2,2,396.48,198.24,396.48
15885.0,92,3,379.35,126.45,379.35
15886.0,60,1,181.09,181.09,181.09
15888.0,80,1,168.31,168.31,168.31
15889.0,156,2,446.87,223.435,446.87
15891.0,226,1,524.52,524.52,524.52
15894.0,253,2,263.55,131.775,263.55
15895.0,149,1,179.17,179.17,179.17
15897.0,194,2,222.05,111.025,222.05
15898.0,1,5,1388.88,277.776,1388.88
15899.0,368,1,56.25,56.25,56.25
15900.0,23,1,351.11,351.11,351.11
15901.0,16,3,363.88,121.29333333333334,363.88
15903.0,9,7,5126.76,732.3942857142857,5126.76
15904.0,8,1,164.68,164.68,164.68
15906.0,19,7,1567.69,223.9557142857143,1567.69
15907.0,3,3,967.45,322.48333333333335,967.45
15909.0,173,1,191.94,191.94,191.94
15910.0,0,8,1232.18,154.0225,1232.18
15912.0,178,2,264.62,132.31,264.62
15916.0,16,8,1528.09,191.01125,1528.09
15917.0,247,1,123.1,123.1,123.1
15918.0,190,2,334.23,167.115,334.23
15919.0,19,2,639.89,319.945,639.89
15920.0,154,4,167.5,41.875,167.5
15921.0,172,1,336.03000000000003,336.03000000000003,336.03000000000003
15922.0,373,1,369.5,369.5,369.5
15923.0,372,1,127.08,127.08,127.08
15925.0,194,1,207.15,207.15,207.15
15930.0,67,1,426.63,426.63,426.63
15932.0,4,8,2495.87,311.98375,2495.87
15933.0,21,3,1107.46,369.15333333333336,1107.46
15935.0,239,2,416.86,208.43,416.86
15937.0,64,1,145.35000000000002,145.35000000000002,145.35000000000002
15938.0,112,5,404.58000000000004,80.91600000000001,404.58000000000004
15939.0,89,15,6115.01,407.6673333333334,6115.01
15940.0,311,1,35.8,35.8,35.8
15942.0,133,1,337.44,337.44,337.44
15944.0,276,1,325.1,325.1,325.1
15945.0,365,1,181.0,181.0,181.0
15947.0,82,1,1708.24,1708.24,1708.24
15948.0,8,2,955.24,477.62,955.24
15949.0,16,2,364.72,182.36,364.72
15950.0,31,4,1765.51,441.3775,1765.51
15951.0,8,2,708.22,354.11,708.22
15952.0,33,4,806.57,201.6425,806.57
15953.0,15,8,1659.3799999999999,207.42249999999999,1659.3799999999999
15955.0,24,14,4416.26,315.44714285714286,4416.26
15957.0,31,1,428.89,428.89,428.89
15958.0,74,1,104.35,104.35,104.35
15963.0,19,2,470.76,235.38,470.76
15965.0,17,4,845.64,211.41,845.64
15967.0,23,2,418.83,209.415,418.83
15969.0,2,3,666.1,222.03333333333333,666.1
15970.0,303,1,314.09999999999997,314.09999999999997,314.09999999999997
15971.0,17,12,4199.85,349.9875,4199.85
15973.0,366,1,307.82000000000005,307.82000000000005,307.82000000000005
15974.0,39,7,3442.15,491.7357142857143,3442.15
15975.0,84,1,371.01,371.01,371.01
15976.0,165,2,430.94,215.47,430.94
15977.0,17,2,1054.73,527.365,1054.73
15978.0,77,1,1098.78,1098.78,1098.78
15980.0,88,3,2398.86,799.62,2398.86
15981.0,24,8,3408.48,426.06,3408.48
15983.0,22,4,1475.02,368.755,1475.02
15984.0,2,10,2837.67,283.767,2837.67
15985.0,123,2,1142.42,571.21,1142.42
15986.0,30,1,168.12,168.12,168.12
15987.0,12,7,1451.28,207.32571428571427,1451.28
15988.0,19,1,158.03,158.03,158.03
15990.0,44,2,792.11,396.055,792.11
15992.0,3,1,41.989999999999995,41.989999999999995,41.989999999999995
15993.0,8,7,2797.57,399.65285714285716,2797.57
15994.0,54,1,427.07,427.07,427.07
15996.0,88,6,1060.68,176.78,1060.68
15998.0,36,5,3089.97,617.9939999999999,3089.9699999999993
16000.0,2,3,12393.7,4131.233333333334,12393.7
16003.0,29,5,2735.37,547.074,2735.37
16005.0,12,4,615.39,153.8475,615.39
16006.0,211,1,101.4,101.4,101.4
16007.0,47,4,1701.94,425.485,1701.94
16008.0,23,3,478.78,159.59333333333333,478.78
16009.0,22,4,992.71,248.1775,992.71
16010.0,245,3,407.5,135.83333333333334,407.5
16011.0,8,16,3362.71,210.169375,3362.71
16012.0,35,3,1415.29,471.7633333333333,1415.29
16013.0,3,47,37130.6,790.0127659574467,37130.6
16014.0,37,3,662.38,220.79333333333332,662.38
16015.0,3,3,705.39,235.13,705.39
16016.0,3,8,1508.76,188.595,1508.76
16017.0,47,1,211.88,211.88,211.88
16018.0,39,2,408.9,204.45,408.9
16019.0,46,9,3786.24,420.6933333333333,3786.24
16020.0,16,3,851.01,283.67,851.01
16022.0,260,1,628.28,628.28,628.28
16023.0,46,3,719.81,239.93666666666664,719.81
16024.0,12,1,251.24,251.24,251.24
16025.0,29,1,439.65999999999997,439.65999999999997,439.65999999999997
16026.0,43,1,236.09,236.09,236.09
16027.0,91,6,934.62,155.77,934.6200000000001
16029.0,38,63,81024.84,1286.1085714285714,81024.84
16030.0,309,1,331.24,331.24,331.24
16031.0,92,2,548.94,274.47,548.94
16033.0,5,20,8816.4,440.82,8816.4
16034.0,196,3,437.70000000000005,145.9,437.70000000000005
16036.0,87,2,758.9200000000001,379.46000000000004,758.9200000000001
16037.0,269,3,855.02,285.00666666666666,855.02
16038.0,7,3,471.78,157.26,471.78
16040.0,65,3,1313.55,437.84999999999997,1313.55
16041.0,30,3,3166.4,1055.4666666666667,3166.4
16042.0,22,5,1197.27,239.454,1197.27
16043.0,37,4,773.99,193.4975,773.99
16045.0,119,4,1340.7,335.175,1340.7
16048.0,373,2,256.44,128.22,256.44
16049.0,40,3,1111.79,370.59666666666664,1111.79
16050.0,173,1,137.9,137.9,137.9
16052.0,54,1,362.06,362.06,362.06
16053.0,32,2,1511.95,755.975,1511.95
16054.0,145,1,783.9,783.9,783.9
16055.0,220,1,134.8,134.8,134.8
16056.0,45,1,664.85,664.85,664.85
16057.0,16,7,2263.12,323.30285714285714,2263.12
16059.0,65,6,1459.8600000000001,243.31000000000003,1459.8600000000001
